file,return,buy_hold_return,trades,win_rate,max_dd,sharpe,profit_factor,avg_trade,final_equity
AAVE_ethereum_1D.csv,-5.15768444722172,-6.17615757783225,11,45.45454545454545,-38.82229438374451,-0.1041159408951207,1.0186595553756055,-0.4828819110456739,94842.31555277828
ACE_solana_1D.csv,828.1625183714322,77.78178903319592,3,100.0,-57.835433450831275,0.11905426976788086,0.0,83.22006642591013,928162.5183714322
ADA_solana_1D.csv,-37.640344755827435,-62.92857563719344,11,45.45454545454545,-59.44609608009177,-1.0210643402107702,0.4519570462829669,-4.207390574576985,62359.655244172565
AI16Z_solana_1D.csv,159.60841251392685,-99.28795962619944,8,62.5,-34.49863059942544,0.7012096728408581,2.064338369967966,3.625709338729588,259608.41251392686
AIXBT_solana_1D.csv,23.71664769918361,-82.36515885421976,7,14.285714285714285,-36.331672627763865,0.24465386400908182,0.6251078106638694,-1.4978758234509004,123716.64769918361
AI_solana_1D.csv,-20.066388982535894,-53.39912694703573,9,44.44444444444444,-30.94653812986038,-0.6896829815611509,0.6496971047582336,-2.4608787224368323,79933.6110174641
ALT_ethereum_1D.csv,-61.49237873929586,-70.48685953392034,7,14.285714285714285,-66.25873358204079,-2.8366637469068263,0.04752080976910967,-12.7577465416981,38507.62126070414
ANIME_ethereum_1D.csv,-15.248066881360995,-51.04111872102294,4,50.0,-42.48026188513594,-0.35532335300687595,0.6093826294361945,-4.05684397016487,84751.933118639
APEX_solana_1D.csv,-37.837479630544365,-37.22653912595678,7,57.14285714285714,-76.38177402797399,-0.6862756149408661,0.4277220011221692,-9.883490121430382,62162.52036945563
BADGER_ethereum_1D.csv,103.12165154455151,-82.53816861389828,8,50.0,-27.890990698478547,1.4374486281453736,4.322025277558771,9.269561421667172,203121.6515445515
BANANA_ethereum_1D.csv,-11.452270356590656,-57.232051396881815,8,62.5,-41.69559639443066,-0.25167166289188736,0.8030357990783155,-1.5107266827744326,88547.72964340934
BIGTIME_ethereum_1D.csv,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,100000.0
BIO_solana_1D.csv,-22.40782331061797,-50.83489282722829,5,40.0,-61.91696587723743,-0.34246248510534244,0.2727730843268715,-14.237623784888342,77592.17668938203
BLUR_ethereum_1D.csv,0.0,8.778886592275185,0,0.0,-0.0,0.0,0.0,0.0,100000.0
BLZ_ethereum_1D.csv,-28.596978698775754,-48.797156394514666,6,16.666666666666664,-45.08539363760846,-0.9681802432130734,0.047186342058182236,-5.464695971308641,71403.02130122425
BNB_ethereum_1D.csv,-45.19370805759686,45.97851328797068,17,29.411764705882355,-61.138854273959495,-1.3422629725769226,0.438111626353392,-3.5011153100172443,54806.29194240314
BOME_solana_1D.csv,23.396824432827064,-63.98544559926014,10,40.0,-61.338101365943665,0.21290496071444795,0.8490904970328388,-2.6333700214204447,123396.82443282707
BRETT_ethereum_1D.csv,21.711897668424964,-69.78339006623712,9,33.33333333333333,-59.121888984971264,0.17517853004402253,1.7338532812564065,2.2066417172215136,121711.89766842496
BTC_solana_1D.csv,0.0,-26.394057477611298,0,0.0,-0.0,0.0,0.0,0.0,100000.0
CAKE_solana_1D.csv,-9.548637708742492,-28.45629428798712,3,33.33333333333333,-24.018081429320727,-0.7262130512297548,0.6078330763363756,-3.2939064592703127,90451.36229125751
CC_ethereum_1D.csv,8.661325895174727,40.15525919527512,7,42.857142857142854,-23.26515295746674,0.3494725379546407,1.5428954885153088,1.194367607080471,108661.32589517473
CHILLGUY_solana_1D.csv,11.838128601765566,-50.70581862119781,7,57.14285714285714,-48.407024467693795,0.06564268356382404,1.8107298536376313,1.6078403694880894,111838.12860176557
COMP_ethereum_1D.csv,-76.0147203164164,-39.190577039963,18,27.77777777777778,-78.34951322306557,-5.514277228973472,0.08061487407739529,-7.636524654433918,23985.279683583605
CRV_ethereum_1D.csv,-42.604509490516875,-15.095842036448426,8,37.5,-48.93802562518981,-0.951139479476014,0.46248397251707024,-7.5122460676359974,57395.49050948313
DOGE_solana_1D.csv,9.266654584920776,-90.87476069198517,3,33.33333333333333,-33.66659159334884,0.18065670986129867,1.313810358661841,0.26329182214652747,109266.65458492078
DOOD_solana_1D.csv,84.49244176208964,21.82865904273776,5,60.0,-42.966751759803266,0.33708608411217134,3.8832544539636613,13.039072023021014,184492.44176208964
DOT_ethereum_1D.csv,0.0,-28.158879864020385,0,0.0,-0.0,0.0,0.0,0.0,100000.0
EIGEN_ethereum_1D.csv,-65.93257966285489,-73.5569586341396,9,11.11111111111111,-65.9325796628549,-2.7480340692087815,0.04160525497470432,-11.288385147915703,34067.4203371451
ENA_ethereum_1D.csv,-18.5282112577994,-41.72212673692123,7,28.57142857142857,-52.69483346507362,-0.2909627512210425,0.921952192949483,-2.889821038460827,81471.7887422006
ENS_ethereum_1D.csv,-13.302979458174027,-50.97479332294198,6,16.666666666666664,-32.0828722114889,-0.4243561933015812,0.8148684118115676,-2.3555554399662504,86697.02054182597
ETHFI_ethereum_1D.csv,-80.40793657505448,-17.193196637370907,12,8.333333333333332,-85.86622032165758,-4.250763336040494,0.029462914325057894,-12.714863603759973,19592.063424945532
ETH_solana_1D.csv,-44.677933263315985,-34.75737944484592,8,12.5,-61.02037720543243,-1.5957485943567467,0.25408220950977184,-7.161728005193025,55322.06673668401
FET_ethereum_1D.csv,-2.18038054126194,-63.72062409624295,7,14.285714285714285,-35.945196179035875,-0.04919033314896668,0.698034556618221,-1.4774950636220918,97819.61945873806
FRIEND_ethereum_1D.csv,0.0,-49.262064094570256,0,0.0,-0.0,0.0,0.0,0.0,100000.0
