file,return,buy_hold_return,trades,win_rate,max_dd,sharpe,profit_factor,avg_trade,final_equity
AAVE_ethereum_1D.csv,-7.747334809981432,-32.181839246963385,3,33.33333333333333,-13.72119752870945,-0.3638381724475946,0.3989576429662752,-2.6616290247385876,92252.66519001857
ACE_solana_1D.csv,0.0,1678.858382001321,0,0.0,-0.0,0.0,0.0,0.0,100000.0
ADA_solana_1D.csv,0.0,-36.52838694190748,0,0.0,-0.0,0.0,0.0,0.0,100000.0
AI16Z_solana_1D.csv,0.0,-98.36698137558935,0,0.0,-0.0,0.0,0.0,0.0,100000.0
AIXBT_solana_1D.csv,-10.97179530970019,-72.00583984851929,1,0.0,-15.646651079989105,-1.3093995403785488,0.0,-10.982781065555347,89028.20469029981
AI_solana_1D.csv,-1.6695473230023925,-37.77442020612841,1,0.0,-1.669547323002396,-1.078987160452581,0.0,-1.671216873517689,98330.45267699761
ALT_ethereum_1D.csv,2.066080263244148,-55.65472043601469,1,100.0,-10.411055898790478,0.09633324065074608,0.0,2.0681469075677805,102066.08026324415
ANIME_ethereum_1D.csv,-6.023427060930466,-77.40936106857325,2,50.0,-7.835762007682712,-0.6557515504139594,0.15216989121220142,-3.061631383094965,93976.57293906953
APEX_solana_1D.csv,0.0,-10.48645876741922,0,0.0,-0.0,0.0,0.0,0.0,100000.0
BADGER_ethereum_1D.csv,27.022997195248262,-43.9148569399647,2,100.0,-6.11437690837554,1.2700907171361924,0.0,12.71720429008283,127022.99719524826
BANANA_ethereum_1D.csv,-11.493125918027596,-56.81479761626266,1,0.0,-16.069477302013834,-0.891122035311685,0.0,-11.506078131468156,88506.8740819724
BIGTIME_ethereum_1D.csv,0.0,0.0,0,0.0,-0.0,0.0,0.0,0.0,100000.0
BIO_solana_1D.csv,-44.60886228943075,-27.78735766650139,2,0.0,-46.81815310278152,-2.150818895112731,0.0,-25.601391399065488,55391.13771056925
BLUR_ethereum_1D.csv,-30.07099000654754,20.53173824546867,3,0.0,-36.434773717122425,-1.1996132716989127,0.0,-12.230370453462369,69929.00999345246
BLZ_ethereum_1D.csv,-10.820536626555622,-49.03264073153603,1,0.0,-14.013150526191687,-1.0376949164598719,0.0,-10.831358669732493,89179.46337344438
BNB_ethereum_1D.csv,-6.7833957803085205,37.83469096332551,3,33.33333333333333,-17.695483129438138,-0.20435709492604334,0.6164399540710133,-2.318666352794696,93216.60421969148
BOME_solana_1D.csv,29.894708644516243,-58.80701791741812,1,100.0,-6.701244853102962,1.4540701140028323,0.0,29.92460391097196,129894.70864451624
BRETT_ethereum_1D.csv,27.482459690466975,-68.23608643423277,1,100.0,-9.564347600559431,0.964929017321649,0.0,27.50995653066377,127482.45969046697
CC_ethereum_1D.csv,2.3289228686882124,20.202367629492176,6,50.0,-11.626344372356634,0.14607074766975608,1.2488584363569983,0.3846701335540992,102328.92286868821
CHILLGUY_solana_1D.csv,0.0,-65.2667993495125,0,0.0,-0.0,0.0,0.0,0.0,100000.0
COMP_ethereum_1D.csv,-2.338196100154688,-34.07747168384307,3,66.66666666666666,-15.386374321573214,-0.11181639283684856,0.8753612381629449,-0.7871592797810467,97661.80389984531
CRV_ethereum_1D.csv,5.16968164576558,-26.468844948351272,2,50.0,-9.146582026479056,0.23508802829361092,2.2576114492132486,2.5546008847308066,105169.68164576558
DOGE_solana_1D.csv,0.0,-75.35104171082142,0,0.0,-0.0,0.0,0.0,0.0,100000.0
DOOD_solana_1D.csv,0.0,18.859903965459953,0,0.0,-0.0,0.0,0.0,0.0,100000.0
EIGEN_ethereum_1D.csv,-4.061844744388334,-62.822545312447176,1,0.0,-8.933278370597208,-0.4624997306214917,0.0,-4.065941315024613,95938.15525561167
ENA_ethereum_1D.csv,-19.4055447790296,-1.2934666108988317,4,25.0,-30.49788889205134,-0.5422004283566395,0.39495461222456923,-5.25663221497158,80594.4552209704
ENS_ethereum_1D.csv,10.187919211477551,-43.85761236731764,3,66.66666666666666,-9.067933518086857,0.5713800162733559,3.788397363257588,3.28989155701096,110187.91921147755
ETHFI_ethereum_1D.csv,-10.261461877480063,-24.60947500930756,1,0.0,-18.384556185115898,-0.5567031039907993,0.0,-10.271734872014381,89738.53812251994
ETH_solana_1D.csv,11.958030242257475,-57.94693697501735,2,100.0,-18.674386099603836,0.3488314990925028,0.0,5.842994592261919,111958.03024225748
FET_ethereum_1D.csv,-4.795063190414018,-65.83608613881637,1,0.0,-12.056960205422484,-0.43372941906483653,0.0,-4.799891012967395,95204.93680958598
FRIEND_ethereum_1D.csv,-0.09990009989855754,0.0,0,0.0,-0.09990009989855331,-0.999624842375067,0.0,0.0,99900.09990010144
FTT_ethereum_1D.csv,54.846382013637715,-21.40296945375266,3,66.66666666666666,-12.36966783751826,1.2525041040915246,8.905764001679914,15.705447142515672,154846.38201363772
FXS_ethereum_1D.csv,-77.96219347891316,-64.28193378524291,4,25.0,-78.06396059928493,-4.93401754173229,0.29539013231493166,-5.458928462180646,22037.806521086837
