address,close,high,low,open,type,unixTime,volume,currency,timestamp
0xD533a949740bb3306d119CC777fa900bA034cd52,1.18974803694768,1.2032922016668368,1.0824488896901445,1.1328796095032936,1D,1733961600,3990784.271884492,usd,2024-12-12
0xD533a949740bb3306d119CC777fa900bA034cd52,1.1407417946596936,1.2422616843870276,1.120687098540111,1.18974803694768,1D,1734048000,4138786.2827800172,usd,2024-12-13
0xD533a949740bb3306d119CC777fa900bA034cd52,1.1475828743878405,1.2996244088594966,1.1167835345039197,1.1407417946596936,1D,1734134400,3635404.7235387657,usd,2024-12-14
0xD533a949740bb3306d119CC777fa900bA034cd52,1.1337451566226922,1.1781516698916388,1.0691028831179337,1.1475828743878405,1D,1734220800,2941089.844371479,usd,2024-12-15
0xD533a949740bb3306d119CC777fa900bA034cd52,1.071816550642621,1.1666083954819146,0.9729825713106792,1.1337451566226922,1D,1734307200,8862445.0376911,usd,2024-12-16
0xD533a949740bb3306d119CC777fa900bA034cd52,1.101983266469318,1.1603570516420718,1.0490029699118835,1.071816550642621,1D,1734393600,2561422.7048949716,usd,2024-12-17
0xD533a949740bb3306d119CC777fa900bA034cd52,0.9581836164315449,1.1125681401006682,0.9541134165589618,1.101983266469318,1D,1734480000,2072251.788613625,usd,2024-12-18
0xD533a949740bb3306d119CC777fa900bA034cd52,0.8457591099083883,0.971207523419142,0.8235519517949432,0.9581836164315449,1D,1734566400,2691625.0381826432,usd,2024-12-19
0xD533a949740bb3306d119CC777fa900bA034cd52,0.8387016478363045,0.8637007523156324,0.6869403170577504,0.8457591099083883,1D,1734652800,4676090.646300186,usd,2024-12-20
0xD533a949740bb3306d119CC777fa900bA034cd52,0.7901565528045446,0.9436298848246846,0.7807048789641797,0.8387016478363045,1D,1734739200,3179751.4060686966,usd,2024-12-21
0xD533a949740bb3306d119CC777fa900bA034cd52,0.8147084873945444,0.8402727977152405,0.7643447503651477,0.7901565528045446,1D,1734825600,1912629.6410322427,usd,2024-12-22
0xD533a949740bb3306d119CC777fa900bA034cd52,0.9494216936014869,0.9878451099681353,0.8000532416163237,0.8147084873945444,1D,1734912000,3863916.2762824656,usd,2024-12-23
0xD533a949740bb3306d119CC777fa900bA034cd52,1.0185585303000433,1.0609409884521135,0.9147428485639651,0.9494216936014869,1D,1734998400,2964968.7437642817,usd,2024-12-24
0xD533a949740bb3306d119CC777fa900bA034cd52,1.021171611378109,1.060955343159807,1.0031125881551726,1.0185585303000433,1D,1735084800,2050986.3320435106,usd,2024-12-25
0xD533a949740bb3306d119CC777fa900bA034cd52,0.9423141159161221,1.0266332449470468,0.8962393530144286,1.021171611378109,1D,1735171200,1860130.133893016,usd,2024-12-26
0xD533a949740bb3306d119CC777fa900bA034cd52,0.8974724000569496,1.0114844475127434,0.8974724000569496,0.9423141159161221,1D,1735257600,2760498.5187163306,usd,2024-12-27
0xD533a949740bb3306d119CC777fa900bA034cd52,1.0161143763847171,1.0479949357981893,0.8841567694958151,0.8974724000569496,1D,1735344000,3241071.200668537,usd,2024-12-28
