address,close,high,low,open,type,unixTime,volume,currency,timestamp
0xB8c77482e45F1F44dE1745F52C74426C631bDD52,827.7778357859258,851.5814958465967,799.1887445145032,820.8764188929072,1D,1733961600,73.6108198811047,usd,2024-12-12
0xB8c77482e45F1F44dE1745F52C74426C631bDD52,834.5324193665873,849.9375668669942,793.7162976855574,827.7778357859258,1D,1734048000,201.80079974498318,usd,2024-12-13
0xB8c77482e45F1F44dE1745F52C74426C631bDD52,811.1091292900925,840.9591418288924,802.5169247856957,834.5324193665873,1D,1734134400,43.24534402120029,usd,2024-12-14
0xB8c77482e45F1F44dE1745F52C74426C631bDD52,850.4290440084268,850.4290440084268,804.6453077627903,811.1091292900925,1D,1734220800,89.04179072960616,usd,2024-12-15
0xB8c77482e45F1F44dE1745F52C74426C631bDD52,852.5484371832875,893.3628261194059,830.1361031432783,850.4290440084268,1D,1734307200,165.33814152039554,usd,2024-12-16
0xB8c77482e45F1F44dE1745F52C74426C631bDD52,826.6607418852997,878.8147628404087,826.6607418852997,852.5484371832875,1D,1734393600,103.51027216102342,usd,2024-12-17
0xB8c77482e45F1F44dE1745F52C74426C631bDD52,767.5345794348993,845.480762386843,767.5345794348993,826.6607418852997,1D,1734480000,92.49694540539859,usd,2024-12-18
0xB8c77482e45F1F44dE1745F52C74426C631bDD52,727.9604468834399,806.9240010868392,725.8331391440354,767.5345794348993,1D,1734566400,61.63106941713053,usd,2024-12-19
0xB8c77482e45F1F44dE1745F52C74426C631bDD52,744.7998617732388,747.7853285910904,680.4306259380628,727.9604468834399,1D,1734652800,81.43550987816865,usd,2024-12-20
0xB8c77482e45F1F44dE1745F52C74426C631bDD52,701.4695491902374,760.1077510595629,698.58974670568,744.7998617732388,1D,1734739200,46.45017498433394,usd,2024-12-21
0xB8c77482e45F1F44dE1745F52C74426C631bDD52,701.9271434994308,731.4789208184632,678.5429326631796,701.4695491902374,1D,1734825600,37.06911877207971,usd,2024-12-22
0xB8c77482e45F1F44dE1745F52C74426C631bDD52,718.7394160730713,734.0720969876282,680.5428526810085,701.9271434994308,1D,1734912000,42.11912422824698,usd,2024-12-23
0xB8c77482e45F1F44dE1745F52C74426C631bDD52,742.4668252303715,747.5675920403366,705.8997349699522,718.7394160730713,1D,1734998400,63.07473467847438,usd,2024-12-24
0xB8c77482e45F1F44dE1745F52C74426C631bDD52,745.2488897595606,755.4818208979619,721.856272509694,742.4668252303715,1D,1735084800,22.315093275607655,usd,2024-12-25
0xB8c77482e45F1F44dE1745F52C74426C631bDD52,703.0724994370286,750.0932048954858,697.9977096610313,745.2488897595606,1D,1735171200,43.55895276037884,usd,2024-12-26
0xB8c77482e45F1F44dE1745F52C74426C631bDD52,704.3198234986371,735.0073925597834,685.7821660469,703.0724994370286,1D,1735257600,65.1792385533071,usd,2024-12-27
0xB8c77482e45F1F44dE1745F52C74426C631bDD52,712.8416087756669,731.9040353243555,688.5496100148936,704.3198234986371,1D,1735344000,102.73152778306444,usd,2024-12-28
0xB8c77482e45F1F44dE1745F52C74426C631bDD52,711.8342210343696,727.0999254856731,693.6322332472736,712.8416087756669,1D,1735430400,60.95741821514531,usd,2024-12-29
0xB8c77482e45F1F44dE1745F52C74426C631bDD52,715.197894664477,728.9395509747824,691.3033092481785,711.8342210343696,1D,1735516800,75.98747009583563,usd,2024-12-30
0xB8c77482e45F1F44dE1745F52C74426C631bDD52,695.0009362861003,732.8759491894558,692.3279940374048,715.197894664477,1D,1735603200,49.70397787304143,usd,2024-12-31
0xB8c77482e45F1F44dE1745F52C74426C631bDD52,698.6869225755536,716.6579752511611,694.8859349563676,695.0009362861003,1D,1735689600,30.07001369489334,usd,2025-01-01
0xB8c77482e45F1F44dE1745F52C74426C631bDD52,721.4968119292809,746.7627673363211,698.6869225755536,698.6869225755536,1D,1735776000,106.00949529001659,usd,2025-01-02
0xB8c77482e45F1F44dE1745F52C74426C631bDD52,780.8836971111832,782.3079833479295,719.860773404802,721.4968119292809,1D,1735862400,61.42078831101414,usd,2025-01-03
0xB8c77482e45F1F44dE1745F52C74426C631bDD52,787.7161311975412,789.6144141838979,753.7533712863866,780.8836971111832,1D,1735948800,62.89690110956173,usd,2025-01-04
0xB8c77482e45F1F44dE1745F52C74426C631bDD52,752.3905720610672,791.6546463560449,727.1184824972397,787.7161311975412,1D,1736035200,175.60555624230886,usd,2025-01-05
0xB8c77482e45F1F44dE1745F52C74426C631bDD52,766.0041889492521,785.8462510597961,730.811640439792,752.3905720610672,1D,1736121600,117.35625097134019,usd,2025-01-06
0xB8c77482e45F1F44dE1745F52C74426C631bDD52,720.258744134915,783.2481693658215,704.7001100851357,766.0041889492521,1D,1736208000,98.98482339110237,usd,2025-01-07
0xB8c77482e45F1F44dE1745F52C74426C631bDD52,715.6967094109801,730.8528219391038,687.6793466708269,720.258744134915,1D,1736294400,85.64526019018145,usd,2025-01-08
0xB8c77482e45F1F44dE1745F52C74426C631bDD52,716.6929303607866,736.9532706907333,689.4958629367496,715.6967094109801,1D,1736380800,139.07613545463965,usd,2025-01-09
0xB8c77482e45F1F44dE1745F52C74426C631bDD52,727.2541981263131,745.2365150146818,704.8538024659993,716.6929303607866,1D,1736467200,91.23448744078729,usd,2025-01-10
0xB8c77482e45F1F44dE1745F52C74426C631bDD52,719.3456626172534,730.4150664533059,700.1818086763,727.2541981263131,1D,1736553600,85.37459152431337,usd,2025-01-11
0xB8c77482e45F1F44dE1745F52C74426C631bDD52,699.2982355018567,726.3214876554081,693.8990277510763,719.3456626172534,1D,1736640000,50.480822397409945,usd,2025-01-12
0xB8c77482e45F1F44dE1745F52C74426C631bDD52,697.1211109282707,729.1964452761911,650.2705385892613,699.2982355018567,1D,1736726400,157.6515023420015,usd,2025-01-13
0xB8c77482e45F1F44dE1745F52C74426C631bDD52,731.0260971251568,732.4433969049065,682.6491048376058,697.1211109282707,1D,1736812800,126.76371506854781,usd,2025-01-14
0xB8c77482e45F1F44dE1745F52C74426C631bDD52,789.4119785731339,791.5505816012065,710.316547527781,731.0260971251568,1D,1736899200,55.96034411568944,usd,2025-01-15
0xB8c77482e45F1F44dE1745F52C74426C631bDD52,738.4480355007045,800.727134858941,715.4705477793593,789.4119785731339,1D,1736985600,207.4169487378579,usd,2025-01-16
0xB8c77482e45F1F44dE1745F52C74426C631bDD52,796.5907982021589,810.4925829700908,723.3105739903093,738.4480355007045,1D,1737072000,307.86180552257485,usd,2025-01-17
0xB8c77482e45F1F44dE1745F52C74426C631bDD52,851.6923645486512,851.6923645486512,726.4527915299185,796.5907982021589,1D,1737158400,157.71161131210533,usd,2025-01-18
0xB8c77482e45F1F44dE1745F52C74426C631bDD52,852.5374731085872,933.3926886335696,834.0609634087306,851.6923645486512,1D,1737244800,82.61824149936037,usd,2025-01-19
0xB8c77482e45F1F44dE1745F52C74426C631bDD52,840.4062879835875,923.7631823389523,840.4062879835875,852.5374731085872,1D,1737331200,53.136321668693554,usd,2025-01-20
0xB8c77482e45F1F44dE1745F52C74426C631bDD52,849.703905556525,874.5182774875376,820.930377229784,840.4062879835875,1D,1737417600,41.03727908367963,usd,2025-01-21
0xB8c77482e45F1F44dE1745F52C74426C631bDD52,842.3798959869881,944.6525992375854,842.3798959869881,849.703905556525,1D,1737504000,160.84392331114194,usd,2025-01-22
0xB8c77482e45F1F44dE1745F52C74426C631bDD52,860.7539678106061,864.594004757055,823.1498686193999,842.3798959869881,1D,1737590400,153.09300324047518,usd,2025-01-23
0xB8c77482e45F1F44dE1745F52C74426C631bDD52,866.9924993325999,899.4028280244607,846.9453176890084,860.7539678106061,1D,1737676800,98.71441544432894,usd,2025-01-24
0xB8c77482e45F1F44dE1745F52C74426C631bDD52,849.6296248671626,876.1050733731488,838.9479149575307,866.9924993325999,1D,1737763200,26.946435733924485,usd,2025-01-25
0xB8c77482e45F1F44dE1745F52C74426C631bDD52,858.852232794756,896.0613974683876,839.7336234962683,849.6296248671626,1D,1737849600,65.83579159460717,usd,2025-01-26
0xB8c77482e45F1F44dE1745F52C74426C631bDD52,786.7070442911562,858.852232794756,761.1190580041311,858.852232794756,1D,1737936000,47.234878644536074,usd,2025-01-27
0xB8c77482e45F1F44dE1745F52C74426C631bDD52,785.2566350174311,821.5205342019032,761.9042273979729,786.7070442911562,1D,1738022400,54.8102473920128,usd,2025-01-28
0xB8c77482e45F1F44dE1745F52C74426C631bDD52,759.174805181397,806.8255205756878,720.9460197396148,785.2566350174311,1D,1738108800,114.52303165351327,usd,2025-01-29
0xB8c77482e45F1F44dE1745F52C74426C631bDD52,815.0041945165948,822.289699216014,757.392607399945,759.174805181397,1D,1738195200,57.73375927103532,usd,2025-01-30
0xB8c77482e45F1F44dE1745F52C74426C631bDD52,802.4943690872203,853.9059432150556,789.8931540571449,815.0041945165948,1D,1738281600,37.83231487928649,usd,2025-01-31
0xB8c77482e45F1F44dE1745F52C74426C631bDD52,769.5933404797089,823.4737235809196,769.5933404797089,802.4943690872203,1D,1738368000,26.417798204303775,usd,2025-02-01
0xB8c77482e45F1F44dE1745F52C74426C631bDD52,682.3968103852175,788.7440702551507,665.8687651716306,769.5933404797089,1D,1738454400,178.2983132971996,usd,2025-02-02
0xB8c77482e45F1F44dE1745F52C74426C631bDD52,701.1933576317433,703.1863872150258,608.8335664893965,682.3968103852175,1D,1738540800,49.26367282760685,usd,2025-02-03
0xB8c77482e45F1F44dE1745F52C74426C631bDD52,685.3515622064987,703.485910870646,685.3515622064987,701.1933576317433,1D,1738627200,37.90279030357521,usd,2025-02-04
0xB8c77482e45F1F44dE1745F52C74426C631bDD52,625.5725908673211,685.3515622064987,614.0472059535509,685.3515622064987,1D,1738713600,95.57093459575036,usd,2025-02-05
0xB8c77482e45F1F44dE1745F52C74426C631bDD52,616.3020039003617,663.2181119467809,614.1689205401648,625.5725908673211,1D,1738800000,194.9713148548323,usd,2025-02-06
0xB8c77482e45F1F44dE1745F52C74426C631bDD52,581.448765734225,653.9567575386716,565.8765563283123,616.3020039003617,1D,1738886400,255.7906038400243,usd,2025-02-07
0xB8c77482e45F1F44dE1745F52C74426C631bDD52,628.104801921256,637.0083894565656,575.222235749481,581.448765734225,1D,1738972800,198.76361795075837,usd,2025-02-08
0xB8c77482e45F1F44dE1745F52C74426C631bDD52,640.6197404590008,658.9801593277327,616.9615238129244,628.104801921256,1D,1739059200,287.0384377658273,usd,2025-02-09
0xB8c77482e45F1F44dE1745F52C74426C631bDD52,648.484855021916,664.4330482846716,626.5338747530627,640.6197404590008,1D,1739145600,107.37289635005897,usd,2025-02-10
0xB8c77482e45F1F44dE1745F52C74426C631bDD52,662.2507222235256,683.450417663088,646.4351446816931,648.484855021916,1D,1739232000,236.9740233174034,usd,2025-02-11
0xB8c77482e45F1F44dE1745F52C74426C631bDD52,746.4838126739193,748.0157659596587,654.0533648209927,662.2507222235256,1D,1739318400,394.61331058558403,usd,2025-02-12
