open,high,low,close,volume,unixTime,address,type,currency,timestamp
0.1722213412362794,0.5411067491029444,9.085804699144838e-06,0.1722213412362794,25129300277.39803,1737590400,6AJcP7wuLwmRYLBNbi825wgguaPsWzPBEHcHndpRpump,1D,usd,2025-01-23
0.1722213412362794,0.29020602201146983,0.10618434174637223,0.13043148317460432,2780956156.103645,1737676800,6AJcP7wuLwmRYLBNbi825wgguaPsWzPBEHcHndpRpump,1D,usd,2025-01-24
0.13043148317460432,0.46016953143223516,0.11325532746384705,0.39244899621793283,3222081937.615545,1737763200,6AJcP7wuLwmRYLBNbi825wgguaPsWzPBEHcHndpRpump,1D,usd,2025-01-25
0.39244899621793283,0.49099604384472434,0.2585507117789618,0.3177041195930016,1388606195.7002163,1737849600,6AJcP7wuLwmRYLBNbi825wgguaPsWzPBEHcHndpRpump,1D,usd,2025-01-26
0.3177041195930016,0.33248554430987676,0.23110721577972237,0.2579774750255395,688108273.6789855,1737936000,6AJcP7wuLwmRYLBNbi825wgguaPsWzPBEHcHndpRpump,1D,usd,2025-01-27
0.2579774750255395,0.3199521605069683,0.22005317477999803,0.2528778073448308,459136600.89707774,1738022400,6AJcP7wuLwmRYLBNbi825wgguaPsWzPBEHcHndpRpump,1D,usd,2025-01-28
0.2528778073448308,0.33444374699543633,0.23241442780914462,0.2991636875175319,395700196.28489214,1738108800,6AJcP7wuLwmRYLBNbi825wgguaPsWzPBEHcHndpRpump,1D,usd,2025-01-29
0.2991636875175319,0.3012073551862849,0.22533900095969442,0.22798051461291405,224966568.0198071,1738195200,6AJcP7wuLwmRYLBNbi825wgguaPsWzPBEHcHndpRpump,1D,usd,2025-01-30
0.22798051461291405,0.24610643230359389,0.1529011732753539,0.1575621462392998,232799423.73605672,1738281600,6AJcP7wuLwmRYLBNbi825wgguaPsWzPBEHcHndpRpump,1D,usd,2025-01-31
0.1575621462392998,0.20563060073636755,0.14368285050376628,0.1826405751608809,239453396.5066166,1738368000,6AJcP7wuLwmRYLBNbi825wgguaPsWzPBEHcHndpRpump,1D,usd,2025-02-01
0.1826405751608809,0.19979817119057502,0.13833720598728147,0.148057719010864,203994848.24249408,1738454400,6AJcP7wuLwmRYLBNbi825wgguaPsWzPBEHcHndpRpump,1D,usd,2025-02-02
0.148057719010864,0.15556380490840968,0.10899251333978922,0.1454072079730674,210646403.69629827,1738540800,6AJcP7wuLwmRYLBNbi825wgguaPsWzPBEHcHndpRpump,1D,usd,2025-02-03
0.1454072079730674,0.16168462974631728,0.11868664027723565,0.1285931547611336,120780796.6563511,1738627200,6AJcP7wuLwmRYLBNbi825wgguaPsWzPBEHcHndpRpump,1D,usd,2025-02-04
0.1285931547611336,0.17940898179539586,0.12810464844699077,0.141052231259707,159486113.6791942,1738713600,6AJcP7wuLwmRYLBNbi825wgguaPsWzPBEHcHndpRpump,1D,usd,2025-02-05
0.141052231259707,0.1812538547890193,0.11966837528489997,0.127181612325037,112970466.812104,1738800000,6AJcP7wuLwmRYLBNbi825wgguaPsWzPBEHcHndpRpump,1D,usd,2025-02-06
0.127181612325037,0.13657744954753476,0.10145380343519773,0.10284361009153922,83519299.7744961,1738886400,6AJcP7wuLwmRYLBNbi825wgguaPsWzPBEHcHndpRpump,1D,usd,2025-02-07
0.10284361009153922,0.14349642305384905,0.09715283897651242,0.1205665186811824,341158349.4078882,1738972800,6AJcP7wuLwmRYLBNbi825wgguaPsWzPBEHcHndpRpump,1D,usd,2025-02-08
0.1205665186811824,0.13080672783998207,0.10326988106670422,0.10702836993067458,136154845.5208491,1739059200,6AJcP7wuLwmRYLBNbi825wgguaPsWzPBEHcHndpRpump,1D,usd,2025-02-09
0.10702836993067458,0.11522401555727031,0.07797422660396577,0.08180692029147747,189480756.4003756,1739145600,6AJcP7wuLwmRYLBNbi825wgguaPsWzPBEHcHndpRpump,1D,usd,2025-02-10
0.08180692029147747,0.08430010990175428,0.06877954830728254,0.07186500976548434,146267687.6377214,1739232000,6AJcP7wuLwmRYLBNbi825wgguaPsWzPBEHcHndpRpump,1D,usd,2025-02-11
0.07186500976548434,0.074725909112842,0.06124101964189459,0.06821088312367916,103620496.20903109,1739318400,6AJcP7wuLwmRYLBNbi825wgguaPsWzPBEHcHndpRpump,1D,usd,2025-02-12
0.06821088312367916,0.07184128603356049,0.058251425815817735,0.06412382704543947,84018814.21537861,1739404800,6AJcP7wuLwmRYLBNbi825wgguaPsWzPBEHcHndpRpump,1D,usd,2025-02-13
