address,high,open,low,close,type,volume,unixTime,currency,timestamp
BshVPBvgqSZ9UAsgEaLVnSteGqUR7nLfxfXn6URM4MMb,5.610426583418126e-05,5.610426583418126e-05,5.610426583418126e-05,5.610426583418126e-05,1D,0.0,1733961600,usd,2024-12-12
BshVPBvgqSZ9UAsgEaLVnSteGqUR7nLfxfXn6URM4MMb,5.610426583418126e-05,5.610426583418126e-05,5.503708665857609e-05,5.503708665857609e-05,1D,3000000.0,1734048000,usd,2024-12-13
BshVPBvgqSZ9UAsgEaLVnSteGqUR7nLfxfXn6URM4MMb,5.503708665857609e-05,5.503708665857609e-05,5.383802730357878e-05,5.383802730357878e-05,1D,214221.999277605,1734134400,usd,2024-12-14
BshVPBvgqSZ9UAsgEaLVnSteGqUR7nLfxfXn6URM4MMb,5.383802730357878e-05,5.383802730357878e-05,5.375678004647132e-05,5.375678004647132e-05,1D,3600000.0,1734220800,usd,2024-12-15
BshVPBvgqSZ9UAsgEaLVnSteGqUR7nLfxfXn6URM4MMb,5.375678004647132e-05,5.375678004647132e-05,5.2786157885955245e-05,5.32272108688586e-05,1D,363673.738793149,1734307200,usd,2024-12-16
BshVPBvgqSZ9UAsgEaLVnSteGqUR7nLfxfXn6URM4MMb,5.5064823030518134e-05,5.32272108688586e-05,5.2144131726621345e-05,5.5064823030518134e-05,1D,353081.97183918196,1734393600,usd,2024-12-17
BshVPBvgqSZ9UAsgEaLVnSteGqUR7nLfxfXn6URM4MMb,5.5064823030518134e-05,5.5064823030518134e-05,5.2785607321015164e-05,5.2785607321015164e-05,1D,106313.16737677499,1734480000,usd,2024-12-18
BshVPBvgqSZ9UAsgEaLVnSteGqUR7nLfxfXn6URM4MMb,5.2785607321015164e-05,5.2785607321015164e-05,5.069625664092084e-05,5.069625664092084e-05,1D,40965.644606603,1734566400,usd,2024-12-19
BshVPBvgqSZ9UAsgEaLVnSteGqUR7nLfxfXn6URM4MMb,5.069625664092084e-05,5.069625664092084e-05,4.4107101164855216e-05,4.4107101164855216e-05,1D,48656.659295022,1734652800,usd,2024-12-20
BshVPBvgqSZ9UAsgEaLVnSteGqUR7nLfxfXn6URM4MMb,4.4107101164855216e-05,4.4107101164855216e-05,4.4107101164855216e-05,4.4107101164855216e-05,1D,0.0,1734739200,usd,2024-12-21
BshVPBvgqSZ9UAsgEaLVnSteGqUR7nLfxfXn6URM4MMb,4.439558726520292e-05,4.4107101164855216e-05,4.378245180928493e-05,4.378245180928493e-05,1D,1292090.486035988,1734825600,usd,2024-12-22
BshVPBvgqSZ9UAsgEaLVnSteGqUR7nLfxfXn6URM4MMb,4.680135928180941e-05,4.378245180928493e-05,4.378245180928493e-05,4.680135928180941e-05,1D,12337534.282272838,1734912000,usd,2024-12-23
BshVPBvgqSZ9UAsgEaLVnSteGqUR7nLfxfXn6URM4MMb,4.7653469871137955e-05,4.680135928180941e-05,4.598520432544982e-05,4.7653469871137955e-05,1D,1509546.4651051108,1734998400,usd,2024-12-24
BshVPBvgqSZ9UAsgEaLVnSteGqUR7nLfxfXn6URM4MMb,4.803772096980274e-05,4.7653469871137955e-05,4.7653469871137955e-05,4.803772096980274e-05,1D,9700.388209039,1735084800,usd,2024-12-25
BshVPBvgqSZ9UAsgEaLVnSteGqUR7nLfxfXn6URM4MMb,4.803772096980274e-05,4.803772096980274e-05,4.581318733292925e-05,4.581318733292925e-05,1D,510867.95556082507,1735171200,usd,2024-12-26
BshVPBvgqSZ9UAsgEaLVnSteGqUR7nLfxfXn6URM4MMb,4.581318733292925e-05,4.581318733292925e-05,4.581318733292925e-05,4.581318733292925e-05,1D,0.0,1735257600,usd,2024-12-27
BshVPBvgqSZ9UAsgEaLVnSteGqUR7nLfxfXn6URM4MMb,4.581318733292925e-05,4.581318733292925e-05,4.484398111368469e-05,4.557472687772248e-05,1D,1335752.352843313,1735344000,usd,2024-12-28
BshVPBvgqSZ9UAsgEaLVnSteGqUR7nLfxfXn6URM4MMb,4.73690451909395e-05,4.557472687772248e-05,4.557472687772248e-05,4.691602066452963e-05,1D,697476.9240651979,1735430400,usd,2024-12-29
BshVPBvgqSZ9UAsgEaLVnSteGqUR7nLfxfXn6URM4MMb,4.717196977733711e-05,4.691602066452963e-05,4.56288293807922e-05,4.626623347631525e-05,1D,366183.61708675395,1735516800,usd,2024-12-30
BshVPBvgqSZ9UAsgEaLVnSteGqUR7nLfxfXn6URM4MMb,4.771101506144036e-05,4.626623347631525e-05,4.626623347631525e-05,4.7021078882372174e-05,1D,6930767.434788798,1735603200,usd,2024-12-31
BshVPBvgqSZ9UAsgEaLVnSteGqUR7nLfxfXn6URM4MMb,4.7021078882372174e-05,4.7021078882372174e-05,4.6693986372872684e-05,4.6693986372872684e-05,1D,61578.500695108,1735689600,usd,2025-01-01
BshVPBvgqSZ9UAsgEaLVnSteGqUR7nLfxfXn6URM4MMb,5.063141315840345e-05,4.6693986372872684e-05,4.6693986372872684e-05,5.0232365859322855e-05,1D,199508.908885414,1735776000,usd,2025-01-02
BshVPBvgqSZ9UAsgEaLVnSteGqUR7nLfxfXn6URM4MMb,5.290823864415848e-05,5.0232365859322855e-05,5.0232365859322855e-05,5.290823864415848e-05,1D,9434.0,1735862400,usd,2025-01-03
BshVPBvgqSZ9UAsgEaLVnSteGqUR7nLfxfXn6URM4MMb,5.290823864415848e-05,5.290823864415848e-05,5.258362018231311e-05,5.287279187158918e-05,1D,3471134.9082383327,1735948800,usd,2025-01-04
BshVPBvgqSZ9UAsgEaLVnSteGqUR7nLfxfXn6URM4MMb,5.287279187158918e-05,5.287279187158918e-05,5.2102925230727276e-05,5.2102925230727276e-05,1D,438643.024982614,1736035200,usd,2025-01-05
BshVPBvgqSZ9UAsgEaLVnSteGqUR7nLfxfXn6URM4MMb,5.377189687265634e-05,5.2102925230727276e-05,5.2017715978944325e-05,5.3771670263287246e-05,1D,16581336.205855899,1736121600,usd,2025-01-06
BshVPBvgqSZ9UAsgEaLVnSteGqUR7nLfxfXn6URM4MMb,5.3771670263287246e-05,5.3771670263287246e-05,5.242009499166835e-05,5.242009499166835e-05,1D,45418.58866554,1736208000,usd,2025-01-07
BshVPBvgqSZ9UAsgEaLVnSteGqUR7nLfxfXn6URM4MMb,5.242009499166835e-05,5.242009499166835e-05,4.77102038410374e-05,4.7794677915756175e-05,1D,619534.923076827,1736294400,usd,2025-01-08
BshVPBvgqSZ9UAsgEaLVnSteGqUR7nLfxfXn6URM4MMb,4.7794677915756175e-05,4.7794677915756175e-05,4.493484493418925e-05,4.493484493418925e-05,1D,13132184.920265647,1736380800,usd,2025-01-09
BshVPBvgqSZ9UAsgEaLVnSteGqUR7nLfxfXn6URM4MMb,4.636514073057534e-05,4.493484493418925e-05,4.493484493418925e-05,4.636472082061682e-05,1D,2402204.312972353,1736467200,usd,2025-01-10
BshVPBvgqSZ9UAsgEaLVnSteGqUR7nLfxfXn6URM4MMb,4.636472082061682e-05,4.636472082061682e-05,4.636472082061682e-05,4.636472082061682e-05,1D,0.0,1736553600,usd,2025-01-11
BshVPBvgqSZ9UAsgEaLVnSteGqUR7nLfxfXn6URM4MMb,5.759545840830999e-05,4.636472082061682e-05,4.52382028422468e-05,4.566401307462992e-05,1D,1797567132.6680982,1736640000,usd,2025-01-12
BshVPBvgqSZ9UAsgEaLVnSteGqUR7nLfxfXn6URM4MMb,4.662322903804474e-05,4.566401307462992e-05,4.24730944622201e-05,4.406233338292295e-05,1D,11969001.34213928,1736726400,usd,2025-01-13
BshVPBvgqSZ9UAsgEaLVnSteGqUR7nLfxfXn6URM4MMb,4.406233338292295e-05,4.406233338292295e-05,4.406233338292295e-05,4.406233338292295e-05,1D,0.0,1736812800,usd,2025-01-14
BshVPBvgqSZ9UAsgEaLVnSteGqUR7nLfxfXn6URM4MMb,4.5282517679557795e-05,4.406233338292295e-05,4.406233338292295e-05,4.5282517679557795e-05,1D,2000000.0,1736899200,usd,2025-01-15
BshVPBvgqSZ9UAsgEaLVnSteGqUR7nLfxfXn6URM4MMb,5.24382492051542e-05,4.5282517679557795e-05,4.5282517679557795e-05,5.145216493232995e-05,1D,959490.804515746,1736985600,usd,2025-01-16
BshVPBvgqSZ9UAsgEaLVnSteGqUR7nLfxfXn6URM4MMb,5.145216493232995e-05,5.145216493232995e-05,5.145216493232995e-05,5.145216493232995e-05,1D,0.0,1737072000,usd,2025-01-17
BshVPBvgqSZ9UAsgEaLVnSteGqUR7nLfxfXn6URM4MMb,6.106173815989943e-05,5.145216493232995e-05,5.145216493232995e-05,6.106173815989943e-05,1D,1445806.5227737522,1737158400,usd,2025-01-18
