open,high,low,close,volume,unixTime,address,type,currency,timestamp
0.6776130701856424,0.8412267690461906,0.6564766310197008,0.7195979815610873,66489892.27748378,1733961600,CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,1D,usd,2024-12-12
0.7195979815610873,1.0149678263469972,0.706636124753296,0.8731328755277548,53402141.953631915,1734048000,CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,1D,usd,2024-12-13
0.8731328755277548,0.9261371398472511,0.782939339338951,0.8102328841073867,44589053.55594061,1734134400,CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,1D,usd,2024-12-14
0.8102328841073867,0.8359856275323763,0.7425668913446682,0.7787871531167864,29616925.485518858,1734220800,CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,1D,usd,2024-12-15
0.7787871531167864,0.8030069165579358,0.5894479210908932,0.6772738914271613,43359306.88373547,1734307200,CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,1D,usd,2024-12-16
0.6772738914271613,0.7576779479467135,0.6289129583176766,0.6390108569399979,71858496.54046576,1734393600,CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,1D,usd,2024-12-17
0.6390108569399979,0.6664978444355574,0.5484282764069414,0.5753692914921581,65266966.41862427,1734480000,CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,1D,usd,2024-12-18
0.5753692914921581,0.5803343116094707,0.4475314083869698,0.4793557893236222,76747772.55780143,1734566400,CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,1D,usd,2024-12-19
0.4793557893236222,0.5117062332758393,0.38646896115215934,0.48024,78764369.38049904,1734652800,CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,1D,usd,2024-12-20
0.48024,0.5631005742737483,0.4686561967089487,0.48094071792046345,39018443.79974903,1734739200,CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,1D,usd,2024-12-21
0.48094071792046345,0.5370796767182757,0.45800946395864234,0.489916994538729,22289985.595148273,1734825600,CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,1D,usd,2024-12-22
0.489916994538729,0.5601687410393673,0.47305200530996894,0.5455813723535731,19865423.990166005,1734912000,CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,1D,usd,2024-12-23
