address,close,high,low,open,type,unixTime,volume,currency,timestamp
9TY6DUg1VSssYH5tFE95qoq5hnAGFak4w3cn72sJNCoV,0.06747153716030224,0.0684078302709883,0.06734841479463197,0.0680986093559342,4H,1749902400,21573.046358476004,usd,2025-06-14 12:00:00
9TY6DUg1VSssYH5tFE95qoq5hnAGFak4w3cn72sJNCoV,0.06760064038618786,0.067904218879047,0.06672682067222145,0.06747153716030224,4H,1749916800,12445.993442428002,usd,2025-06-14 16:00:00
9TY6DUg1VSssYH5tFE95qoq5hnAGFak4w3cn72sJNCoV,0.06794418633724683,0.06794418633724683,0.0666957780722564,0.06760064038618786,4H,1749931200,3559.9347999740003,usd,2025-06-14 20:00:00
9TY6DUg1VSssYH5tFE95qoq5hnAGFak4w3cn72sJNCoV,0.06762174706507733,0.06794418633724683,0.0670731375390133,0.06794418633724683,4H,1749945600,23166.179693646005,usd,2025-06-15 00:00:00
9TY6DUg1VSssYH5tFE95qoq5hnAGFak4w3cn72sJNCoV,0.06761498278150335,0.06830464373901621,0.06740952447713247,0.06762174706507733,4H,1749960000,14500.030729291997,usd,2025-06-15 04:00:00
9TY6DUg1VSssYH5tFE95qoq5hnAGFak4w3cn72sJNCoV,0.06931591294537202,0.0694681171964987,0.06723177281468416,0.06761498278150335,4H,1749974400,28535.795901203997,usd,2025-06-15 08:00:00
9TY6DUg1VSssYH5tFE95qoq5hnAGFak4w3cn72sJNCoV,0.07206383506033257,0.07330045737948561,0.06931591294537202,0.06931591294537202,4H,1749988800,19871.610495585,usd,2025-06-15 12:00:00
9TY6DUg1VSssYH5tFE95qoq5hnAGFak4w3cn72sJNCoV,0.07220143755818147,0.07293165083861955,0.07176166050201518,0.07206383506033257,4H,1750003200,15629.332694241992,usd,2025-06-15 16:00:00
9TY6DUg1VSssYH5tFE95qoq5hnAGFak4w3cn72sJNCoV,0.07215086417404516,0.07234039161734823,0.07031132234300161,0.07220143755818147,4H,1750017600,20957.088802292,usd,2025-06-15 20:00:00
9TY6DUg1VSssYH5tFE95qoq5hnAGFak4w3cn72sJNCoV,0.07387950598193416,0.07448029432869595,0.0712502245330129,0.07215086417404516,4H,1750032000,15211.828525111998,usd,2025-06-16 00:00:00
9TY6DUg1VSssYH5tFE95qoq5hnAGFak4w3cn72sJNCoV,0.07377758832079728,0.07473541012707181,0.07351525069949856,0.07387950598193416,4H,1750046400,15218.018816515,usd,2025-06-16 04:00:00
