address,high,open,low,close,type,volume,unixTime,currency,timestamp
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0.9564787725194691,0.9564787725194691,0.9564787725194691,0.9564787725194691,4H,0.0,1749902400,usd,2025-06-14 12:00:00
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0.9564787725194691,0.9564787725194691,0.9386197869173611,0.9417229698416744,4H,32009.105022424515,1749916800,usd,2025-06-14 16:00:00
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0.9456518241021319,0.9417229698416744,0.9411294865301871,0.9456518241021319,4H,3140.0944339475805,1749931200,usd,2025-06-14 20:00:00
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0.9469891441336352,0.9456518241021319,0.94211811307071,0.94211811307071,4H,1891.4920262400526,1749945600,usd,2025-06-15 00:00:00
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0.94211811307071,0.94211811307071,0.94211811307071,0.94211811307071,4H,83.21772820656359,1749960000,usd,2025-06-15 04:00:00
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0.94211811307071,0.94211811307071,0.94211811307071,0.94211811307071,4H,582.2933639221993,1749974400,usd,2025-06-15 08:00:00
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0.94211811307071,0.94211811307071,0.94211811307071,0.94211811307071,4H,0.0,1749988800,usd,2025-06-15 12:00:00
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0.94211811307071,0.94211811307071,0.94211811307071,0.94211811307071,4H,20.636647598511196,1750003200,usd,2025-06-15 16:00:00
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0.9457466765770092,0.94211811307071,0.94211811307071,0.9444647823491917,4H,8535.900750374993,1750017600,usd,2025-06-15 20:00:00
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0.9542623498899847,0.9444647823491917,0.9444647823491917,0.9476428807643033,4H,20628.731512234317,1750032000,usd,2025-06-16 00:00:00
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0.9590306340143596,0.9476428807643033,0.9476428807643033,0.9590306340143596,4H,5472.351095117685,1750046400,usd,2025-06-16 04:00:00
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0.9590524106674522,0.9590306340143596,0.9590306340143596,0.9590524106674522,4H,755.5852542331829,1750060800,usd,2025-06-16 08:00:00
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0.9616612895565498,0.9590524106674522,0.9585811308466902,0.9616612895565498,4H,5655.17276397872,1750075200,usd,2025-06-16 12:00:00
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0.9680716391156771,0.9616612895565498,0.9616612895565498,0.9680716391156771,4H,647.2136599148927,1750089600,usd,2025-06-16 16:00:00
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0.9707324637743043,0.9680716391156771,0.960337275183347,0.960337275183347,4H,1107.9548138274395,1750104000,usd,2025-06-16 20:00:00
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0.9609512997528536,0.960337275183347,0.960337275183347,0.9609512997528536,4H,260.7992629124116,1750118400,usd,2025-06-17 00:00:00
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0.9609512997528536,0.9609512997528536,0.9552747204772368,0.9552747204772368,4H,3848.066994298876,1750132800,usd,2025-06-17 04:00:00
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0.9552747204772368,0.9552747204772368,0.949491965864356,0.9523069139020587,4H,17691.165533471212,1750147200,usd,2025-06-17 08:00:00
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0.9526254411548675,0.9523069139020587,0.9493560427908293,0.9493560427908293,4H,12886.80191316832,1750161600,usd,2025-06-17 12:00:00
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0.9493560427908293,0.9493560427908293,0.9243209598103901,0.932560934169776,4H,34124.78525090231,1750176000,usd,2025-06-17 16:00:00
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0.932560934169776,0.932560934169776,0.9302174479319236,0.9302174479319236,4H,158.7,1750190400,usd,2025-06-17 20:00:00
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0.9350932593355273,0.9302174479319236,0.9302174479319236,0.9350932593355273,4H,402.0929297477893,1750204800,usd,2025-06-18 00:00:00
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0.9350932593355273,0.9350932593355273,0.9350932593355273,0.9350932593355273,4H,487.5457951314569,1750219200,usd,2025-06-18 04:00:00
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0.9466420067145882,0.9350932593355273,0.9350932593355273,0.9466420067145882,4H,19133.81900432946,1750233600,usd,2025-06-18 08:00:00
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0.9489550468541265,0.9466420067145882,0.9328247870443521,0.9436771737945739,4H,53625.679552139205,1750248000,usd,2025-06-18 12:00:00
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0.9436771737945739,0.9436771737945739,0.9367135947806188,0.9410874726320837,4H,16914.231681025612,1750262400,usd,2025-06-18 16:00:00
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0.944229399439548,0.9410874726320837,0.9410874726320837,0.944229399439548,4H,4905.136936443649,1750276800,usd,2025-06-18 20:00:00
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0.944229399439548,0.944229399439548,0.944229399439548,0.944229399439548,4H,208.401236068497,1750291200,usd,2025-06-19 00:00:00
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0.944229399439548,0.944229399439548,0.944229399439548,0.944229399439548,4H,157.8877365044993,1750305600,usd,2025-06-19 04:00:00
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0.9457162736662627,0.944229399439548,0.944229399439548,0.9457162736662627,4H,4497.1524524703245,1750320000,usd,2025-06-19 08:00:00
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0.9457162736662627,0.9457162736662627,0.9382809587264269,0.9382809587264269,4H,2694.274562563972,1750334400,usd,2025-06-19 12:00:00
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0.9417332738219856,0.9382809587264269,0.9382809587264269,0.9417332738219856,4H,4100.7920061254445,1750348800,usd,2025-06-19 16:00:00
0x3472A5A71965499acd81997a54BBA8D852C6E53d,0.9426368386656245,0.9417332738219856,0.9351191458909767,0.9351191458909767,4H,1144.5121963401664,1750363200,usd,2025-06-19 20:00:00
