address,high,open,low,close,type,volume,unixTime,currency,timestamp
0x1688413A455412e279004ed11D899a6dDf991435,1.5014237225726406,1.5014237225726406,1.5014237225726406,1.5014237225726406,4H,0,1749902400,usd,2025-06-14 12:00:00
0x1688413A455412e279004ed11D899a6dDf991435,1.5014237225726406,1.5014237225726406,1.5014237225726406,1.5014237225726406,4H,0,1749916800,usd,2025-06-14 16:00:00
0x1688413A455412e279004ed11D899a6dDf991435,1.5014237225726406,1.5014237225726406,1.5014237225726406,1.5014237225726406,4H,0,1749931200,usd,2025-06-14 20:00:00
0x1688413A455412e279004ed11D899a6dDf991435,1.5014237225726406,1.5014237225726406,1.5014237225726406,1.5014237225726406,4H,0,1749945600,usd,2025-06-15 00:00:00
0x1688413A455412e279004ed11D899a6dDf991435,1.5014237225726406,1.5014237225726406,1.5014237225726406,1.5014237225726406,4H,0,1749960000,usd,2025-06-15 04:00:00
0x1688413A455412e279004ed11D899a6dDf991435,1.5014237225726406,1.5014237225726406,1.5014237225726406,1.5014237225726406,4H,0,1749974400,usd,2025-06-15 08:00:00
0x1688413A455412e279004ed11D899a6dDf991435,1.5014237225726406,1.5014237225726406,1.5014237225726406,1.5014237225726406,4H,0,1749988800,usd,2025-06-15 12:00:00
0x1688413A455412e279004ed11D899a6dDf991435,1.5014237225726406,1.5014237225726406,1.5014237225726406,1.5014237225726406,4H,0,1750003200,usd,2025-06-15 16:00:00
0x1688413A455412e279004ed11D899a6dDf991435,1.5014237225726406,1.5014237225726406,1.5014237225726406,1.5014237225726406,4H,0,1750017600,usd,2025-06-15 20:00:00
0x1688413A455412e279004ed11D899a6dDf991435,1.5014237225726406,1.5014237225726406,1.5014237225726406,1.5014237225726406,4H,0,1750032000,usd,2025-06-16 00:00:00
0x1688413A455412e279004ed11D899a6dDf991435,1.5014237225726406,1.5014237225726406,1.5014237225726406,1.5014237225726406,4H,0,1750046400,usd,2025-06-16 04:00:00
0x1688413A455412e279004ed11D899a6dDf991435,1.5014237225726406,1.5014237225726406,1.5014237225726406,1.5014237225726406,4H,0,1750060800,usd,2025-06-16 08:00:00
0x1688413A455412e279004ed11D899a6dDf991435,1.5014237225726406,1.5014237225726406,1.5014237225726406,1.5014237225726406,4H,0,1750075200,usd,2025-06-16 12:00:00
0x1688413A455412e279004ed11D899a6dDf991435,1.5014237225726406,1.5014237225726406,1.5014237225726406,1.5014237225726406,4H,0,1750089600,usd,2025-06-16 16:00:00
0x1688413A455412e279004ed11D899a6dDf991435,1.5014237225726406,1.5014237225726406,1.5014237225726406,1.5014237225726406,4H,0,1750104000,usd,2025-06-16 20:00:00
0x1688413A455412e279004ed11D899a6dDf991435,1.5014237225726406,1.5014237225726406,1.5014237225726406,1.5014237225726406,4H,0,1750118400,usd,2025-06-17 00:00:00
0x1688413A455412e279004ed11D899a6dDf991435,1.5014237225726406,1.5014237225726406,1.5014237225726406,1.5014237225726406,4H,0,1750132800,usd,2025-06-17 04:00:00
0x1688413A455412e279004ed11D899a6dDf991435,1.5014237225726406,1.5014237225726406,1.5014237225726406,1.5014237225726406,4H,0,1750147200,usd,2025-06-17 08:00:00
0x1688413A455412e279004ed11D899a6dDf991435,1.5014237225726406,1.5014237225726406,1.5014237225726406,1.5014237225726406,4H,0,1750161600,usd,2025-06-17 12:00:00
0x1688413A455412e279004ed11D899a6dDf991435,1.5014237225726406,1.5014237225726406,1.5014237225726406,1.5014237225726406,4H,0,1750176000,usd,2025-06-17 16:00:00
0x1688413A455412e279004ed11D899a6dDf991435,1.5014237225726406,1.5014237225726406,1.5014237225726406,1.5014237225726406,4H,0,1750190400,usd,2025-06-17 20:00:00
0x1688413A455412e279004ed11D899a6dDf991435,1.5014237225726406,1.5014237225726406,1.5014237225726406,1.5014237225726406,4H,0,1750204800,usd,2025-06-18 00:00:00
0x1688413A455412e279004ed11D899a6dDf991435,1.5014237225726406,1.5014237225726406,1.5014237225726406,1.5014237225726406,4H,0,1750219200,usd,2025-06-18 04:00:00
0x1688413A455412e279004ed11D899a6dDf991435,1.5014237225726406,1.5014237225726406,1.5014237225726406,1.5014237225726406,4H,0,1750233600,usd,2025-06-18 08:00:00
0x1688413A455412e279004ed11D899a6dDf991435,1.5014237225726406,1.5014237225726406,1.5014237225726406,1.5014237225726406,4H,0,1750248000,usd,2025-06-18 12:00:00
0x1688413A455412e279004ed11D899a6dDf991435,1.5014237225726406,1.5014237225726406,1.5014237225726406,1.5014237225726406,4H,0,1750262400,usd,2025-06-18 16:00:00
0x1688413A455412e279004ed11D899a6dDf991435,1.5014237225726406,1.5014237225726406,1.5014237225726406,1.5014237225726406,4H,0,1750276800,usd,2025-06-18 20:00:00
0x1688413A455412e279004ed11D899a6dDf991435,1.5014237225726406,1.5014237225726406,1.5014237225726406,1.5014237225726406,4H,0,1750291200,usd,2025-06-19 00:00:00
0x1688413A455412e279004ed11D899a6dDf991435,1.5014237225726406,1.5014237225726406,1.5014237225726406,1.5014237225726406,4H,0,1750305600,usd,2025-06-19 04:00:00
0x1688413A455412e279004ed11D899a6dDf991435,1.5014237225726406,1.5014237225726406,1.5014237225726406,1.5014237225726406,4H,0,1750320000,usd,2025-06-19 08:00:00
0x1688413A455412e279004ed11D899a6dDf991435,1.5014237225726406,1.5014237225726406,1.5014237225726406,1.5014237225726406,4H,0,1750334400,usd,2025-06-19 12:00:00
0x1688413A455412e279004ed11D899a6dDf991435,1.5014237225726406,1.5014237225726406,1.5014237225726406,1.5014237225726406,4H,0,1750348800,usd,2025-06-19 16:00:00
0x1688413A455412e279004ed11D899a6dDf991435,1.5014237225726406,1.5014237225726406,1.5014237225726406,1.5014237225726406,4H,0,1750363200,usd,2025-06-19 20:00:00
0x1688413A455412e279004ed11D899a6dDf991435,1.5014237225726406,1.5014237225726406,1.5014237225726406,1.5014237225726406,4H,0,1750377600,usd,2025-06-20 00:00:00
0x1688413A455412e279004ed11D899a6dDf991435,1.5014237225726406,1.5014237225726406,1.5014237225726406,1.5014237225726406,4H,0,1750392000,usd,2025-06-20 04:00:00
0x1688413A455412e279004ed11D899a6dDf991435,1.5014237225726406,1.5014237225726406,1.5014237225726406,1.5014237225726406,4H,0,1750406400,usd,2025-06-20 08:00:00
0x1688413A455412e279004ed11D899a6dDf991435,1.5014237225726406,1.5014237225726406,1.5014237225726406,1.5014237225726406,4H,0,1750420800,usd,2025-06-20 12:00:00
0x1688413A455412e279004ed11D899a6dDf991435,1.5014237225726406,1.5014237225726406,1.5014237225726406,1.5014237225726406,4H,0,1750435200,usd,2025-06-20 16:00:00
0x1688413A455412e279004ed11D899a6dDf991435,1.5014237225726406,1.5014237225726406,1.5014237225726406,1.5014237225726406,4H,0,1750449600,usd,2025-06-20 20:00:00
0x1688413A455412e279004ed11D899a6dDf991435,1.5014237225726406,1.5014237225726406,1.5014237225726406,1.5014237225726406,4H,0,1750464000,usd,2025-06-21 00:00:00
0x1688413A455412e279004ed11D899a6dDf991435,1.5014237225726406,1.5014237225726406,1.5014237225726406,1.5014237225726406,4H,0,1750478400,usd,2025-06-21 04:00:00
0x1688413A455412e279004ed11D899a6dDf991435,1.5014237225726406,1.5014237225726406,1.5014237225726406,1.5014237225726406,4H,0,1750492800,usd,2025-06-21 08:00:00
0x1688413A455412e279004ed11D899a6dDf991435,1.5014237225726406,1.5014237225726406,1.5014237225726406,1.5014237225726406,4H,0,1750507200,usd,2025-06-21 12:00:00
0x1688413A455412e279004ed11D899a6dDf991435,1.5014237225726406,1.5014237225726406,1.5014237225726406,1.5014237225726406,4H,0,1750521600,usd,2025-06-21 16:00:00
0x1688413A455412e279004ed11D899a6dDf991435,1.5014237225726406,1.5014237225726406,1.5014237225726406,1.5014237225726406,4H,0,1750536000,usd,2025-06-21 20:00:00
0x1688413A455412e279004ed11D899a6dDf991435,1.5014237225726406,1.5014237225726406,1.5014237225726406,1.5014237225726406,4H,0,1750550400,usd,2025-06-22 00:00:00
