open,high,low,close,volume,unixTime,address,type,currency,timestamp
93799.07347189555,93799.07347189555,93614.94566273251,93614.94566273251,0.00283347,1764838800,CvJmpFKM3jT7o3K5yumJNB1ffmz19XWGZXT4KtmDB6x8,1H,usd,2025-12-04 09:00:00
93614.94566273251,93614.94566273251,93271.71291431479,93304.64960935667,0.00019542,1764842400,CvJmpFKM3jT7o3K5yumJNB1ffmz19XWGZXT4KtmDB6x8,1H,usd,2025-12-04 10:00:00
93304.64960935667,93304.64960935667,92857.62081407169,92918.44440572901,0.0011850599999999997,1764846000,CvJmpFKM3jT7o3K5yumJNB1ffmz19XWGZXT4KtmDB6x8,1H,usd,2025-12-04 11:00:00
92918.44440572901,92918.44440572901,92918.44440572901,92918.44440572901,0.0,1764849600,CvJmpFKM3jT7o3K5yumJNB1ffmz19XWGZXT4KtmDB6x8,1H,usd,2025-12-04 12:00:00
92918.44440572901,92918.44440572901,92568.57363191462,92617.87422387989,0.0009645599999999999,1764853200,CvJmpFKM3jT7o3K5yumJNB1ffmz19XWGZXT4KtmDB6x8,1H,usd,2025-12-04 13:00:00
92617.87422387989,92617.87422387989,91699.53818484391,91785.56478800463,0.008888199999999999,1764856800,CvJmpFKM3jT7o3K5yumJNB1ffmz19XWGZXT4KtmDB6x8,1H,usd,2025-12-04 14:00:00
91785.56478800463,93004.3725600667,91785.56478800463,93004.3725600667,0.0026191599999999997,1764860400,CvJmpFKM3jT7o3K5yumJNB1ffmz19XWGZXT4KtmDB6x8,1H,usd,2025-12-04 15:00:00
93004.3725600667,93004.3725600667,92166.03352231758,92223.78601316702,0.0017914800000000007,1764864000,CvJmpFKM3jT7o3K5yumJNB1ffmz19XWGZXT4KtmDB6x8,1H,usd,2025-12-04 16:00:00
92223.78601316702,92338.53728677829,91758.92512255824,92338.53728677829,0.0017374200000000002,1764867600,CvJmpFKM3jT7o3K5yumJNB1ffmz19XWGZXT4KtmDB6x8,1H,usd,2025-12-04 17:00:00
92338.53728677829,92421.11242343757,91894.70414920893,91894.70414920893,0.00060038,1764871200,CvJmpFKM3jT7o3K5yumJNB1ffmz19XWGZXT4KtmDB6x8,1H,usd,2025-12-04 18:00:00
91894.70414920893,91955.8082769436,90989.88837650634,91955.8082769436,0.004665520000000002,1764874800,CvJmpFKM3jT7o3K5yumJNB1ffmz19XWGZXT4KtmDB6x8,1H,usd,2025-12-04 19:00:00
91955.8082769436,92326.92857073127,91955.8082769436,92326.92857073127,0.0021297199999999994,1764878400,CvJmpFKM3jT7o3K5yumJNB1ffmz19XWGZXT4KtmDB6x8,1H,usd,2025-12-04 20:00:00
92326.92857073127,92477.61758622553,91906.93192222343,91942.99933046619,0.00127424,1764882000,CvJmpFKM3jT7o3K5yumJNB1ffmz19XWGZXT4KtmDB6x8,1H,usd,2025-12-04 21:00:00
91942.99933046619,91942.99933046619,91942.99933046619,91942.99933046619,0.0,1764885600,CvJmpFKM3jT7o3K5yumJNB1ffmz19XWGZXT4KtmDB6x8,1H,usd,2025-12-04 22:00:00
91942.99933046619,92159.0752907621,91942.99933046619,92159.0752907621,0.00108355,1764889200,CvJmpFKM3jT7o3K5yumJNB1ffmz19XWGZXT4KtmDB6x8,1H,usd,2025-12-04 23:00:00
92159.0752907621,92159.0752907621,92159.0752907621,92159.0752907621,0.0,1764892800,CvJmpFKM3jT7o3K5yumJNB1ffmz19XWGZXT4KtmDB6x8,1H,usd,2025-12-05 00:00:00
92159.0752907621,92481.42709222088,92159.0752907621,92481.42709222088,0.00023702,1764896400,CvJmpFKM3jT7o3K5yumJNB1ffmz19XWGZXT4KtmDB6x8,1H,usd,2025-12-05 01:00:00
92481.42709222088,92537.73648500642,92481.42709222088,92515.14650263819,0.00048229999999999996,1764900000,CvJmpFKM3jT7o3K5yumJNB1ffmz19XWGZXT4KtmDB6x8,1H,usd,2025-12-05 02:00:00
92515.14650263819,92515.14650263819,91874.08374881391,91905.43684898099,0.0008976400000000001,1764903600,CvJmpFKM3jT7o3K5yumJNB1ffmz19XWGZXT4KtmDB6x8,1H,usd,2025-12-05 03:00:00
91905.43684898099,91905.43684898099,91778.44877988605,91814.1354836621,0.00026432,1764907200,CvJmpFKM3jT7o3K5yumJNB1ffmz19XWGZXT4KtmDB6x8,1H,usd,2025-12-05 04:00:00
91814.1354836621,91814.1354836621,91814.1354836621,91814.1354836621,0.00048226,1764910800,CvJmpFKM3jT7o3K5yumJNB1ffmz19XWGZXT4KtmDB6x8,1H,usd,2025-12-05 05:00:00
91814.1354836621,91814.1354836621,91814.1354836621,91814.1354836621,0.0,1764914400,CvJmpFKM3jT7o3K5yumJNB1ffmz19XWGZXT4KtmDB6x8,1H,usd,2025-12-05 06:00:00
91814.1354836621,92313.08624196197,91814.1354836621,92313.08624196197,0.00014844,1764918000,CvJmpFKM3jT7o3K5yumJNB1ffmz19XWGZXT4KtmDB6x8,1H,usd,2025-12-05 07:00:00
92313.08624196197,92313.08624196197,92313.08624196197,92313.08624196197,0.0,1764921600,CvJmpFKM3jT7o3K5yumJNB1ffmz19XWGZXT4KtmDB6x8,1H,usd,2025-12-05 08:00:00
92313.08624196197,92313.08624196197,90990.52714809547,91034.7081686004,0.0030504999999999985,1764925200,CvJmpFKM3jT7o3K5yumJNB1ffmz19XWGZXT4KtmDB6x8,1H,usd,2025-12-05 09:00:00
91034.7081686004,91362.53095494826,91034.7081686004,91362.53095494826,0.00040877999999999997,1764928800,CvJmpFKM3jT7o3K5yumJNB1ffmz19XWGZXT4KtmDB6x8,1H,usd,2025-12-05 10:00:00
91362.53095494826,91362.53095494826,91296.29393298324,91296.29393298324,0.00164062,1764932400,CvJmpFKM3jT7o3K5yumJNB1ffmz19XWGZXT4KtmDB6x8,1H,usd,2025-12-05 11:00:00
91296.29393298324,91296.29393298324,91276.32519199104,91276.32519199104,0.00018804,1764936000,CvJmpFKM3jT7o3K5yumJNB1ffmz19XWGZXT4KtmDB6x8,1H,usd,2025-12-05 12:00:00
91276.32519199104,91276.32519199104,90456.81591869004,90509.24588506595,0.0017499999999999998,1764939600,CvJmpFKM3jT7o3K5yumJNB1ffmz19XWGZXT4KtmDB6x8,1H,usd,2025-12-05 13:00:00
90509.24588506595,90509.24588506595,90159.3273334649,90258.35269913306,0.00102154,1764943200,CvJmpFKM3jT7o3K5yumJNB1ffmz19XWGZXT4KtmDB6x8,1H,usd,2025-12-05 14:00:00
90258.35269913306,91411.89579818567,90258.35269913306,90506.38056909887,0.004951819999999997,1764946800,CvJmpFKM3jT7o3K5yumJNB1ffmz19XWGZXT4KtmDB6x8,1H,usd,2025-12-05 15:00:00
90506.38056909887,90506.38056909887,88548.80995655346,89313.13013942172,0.007284080000000004,1764950400,CvJmpFKM3jT7o3K5yumJNB1ffmz19XWGZXT4KtmDB6x8,1H,usd,2025-12-05 16:00:00
